Bug ID,Component,Severity,Priority,OS,Assignee
267393,General,minor,P3,Mac OS X,bugzilla
267412,General,normal,P3,Linux,bugzilla
267423,Preferences,major,P3,Windows 2000,bugzilla
267431,General,major,P3,Windows XP,bugzilla
267454,Location Bar,normal,P3,Windows XP,bugs
267496,General,major,P3,Linux,bugzilla
267508,General,normal,P3,Windows XP,bugzilla
267526,Preferences,normal,P3,Windows XP,bugzilla
267527,General,normal,P3,Windows XP,bugzilla
267531,General,normal,P3,Mac OS X,bugzilla
267534,General,normal,P3,Windows XP,bugzilla
267553,Shell Integration,critical,P3,Windows Server 2003,bugs
267554,General,normal,P3,Linux,bugzilla
267615,General,normal,P3,Windows XP,bugzilla
267638,General,normal,P3,Windows XP,bugzilla
267704,General,normal,P3,Windows XP,bugzilla
267711,General,normal,P3,Windows XP,bugzilla
267729,General,normal,P3,Windows XP,bugzilla
267731,File Handling,major,P3,All,bugs
267739,General,major,P3,Windows XP,bugzilla
267770,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
267787,General,major,P3,Windows 2000,bugzilla
267793,General,major,P3,Windows XP,bugzilla
267809,Bookmarks & History,normal,P3,Windows 2000,vladimir+bm
267835,General,normal,P3,Linux,bugzilla
267856,General,normal,P3,Windows XP,bugs
267857,General,normal,P3,Windows XP,bugzilla
267861,General,normal,P3,Windows 2000,bugzilla
267892,General,normal,P3,Windows 98,bugzilla
267904,General,normal,P3,Windows XP,bugzilla
267914,General,critical,P3,Windows 98,bugzilla
267929,General,minor,P3,Windows XP,bugzilla
267934,General,normal,P3,Linux,bugzilla
267939,Preferences,normal,P3,Linux,bugzilla
267943,General,critical,P3,Windows XP,bugzilla
267945,General,major,P3,Linux,bugzilla
267961,General,major,P3,Linux,bugs
267995,Preferences,normal,P3,Linux,bugzilla
268044,File Handling,normal,P3,Linux,bugs
268054,Disability Access,major,P2,Linux,aaronlev
268068,General,major,P3,Windows XP,bugzilla
268096,General,critical,P3,All,bugzilla
268132,File Handling,normal,P3,Windows XP,bugs
268163,General,normal,P3,Windows XP,bugzilla
268190,General,normal,P3,Windows XP,bugzilla
268216,General,normal,P3,Windows XP,bugzilla
268248,General,minor,P3,Linux,bugzilla
268258,General,normal,P3,Windows XP,bugzilla
268271,General,major,P3,Windows XP,bugzilla
268289,General,normal,P3,Windows XP,bugzilla
268304,File Handling,critical,P3,Windows XP,bugs
268323,Build Config,minor,P3,Mac OS X,bryner
268327,General,normal,P3,Windows XP,bugzilla
268380,General,major,P3,Windows XP,bugzilla
268389,General,normal,P3,Windows 2000,bugzilla
268390,General,minor,P3,Windows 2000,bugzilla
268424,General,major,P3,Windows XP,bugzilla
268469,File Handling,normal,P3,Linux,bugs
268547,General,normal,P3,Windows 2000,bugzilla
268564,Migration,critical,P3,Windows 2000,bugs
268622,General,normal,P3,Linux,bugzilla
268624,General,normal,P3,Windows XP,bugzilla
268648,General,normal,P3,Windows XP,bugzilla
268674,General,major,P3,Windows 2000,bugzilla
268682,General,normal,P3,Windows 2000,bugzilla
268706,General,normal,P3,All,bugzilla
268714,General,normal,P3,All,bugzilla
268723,General,normal,P3,Windows Server 2003,bugzilla
268728,File Handling,critical,P3,Windows Server 2003,bugs
268747,General,minor,P3,Windows 2000,bugzilla
268751,General,critical,P3,Linux,bugzilla
268773,General,critical,P3,Windows Server 2003,bugzilla
268805,Shell Integration,normal,P3,Linux,bugs
268812,Tabbed Browser,major,P3,Windows XP,bugs
268831,General,major,P3,Windows 2000,bugzilla
268837,Tabbed Browser,major,P3,Windows 2000,bugs
268840,General,normal,P3,Windows XP,bugzilla
268847,Build Config,normal,P3,SunOS,bryner
268848,General,critical,P3,Windows XP,bugzilla
268855,General,normal,P3,Windows XP,bugzilla
268878,General,major,P3,Windows XP,bugzilla
268896,General,normal,P3,Windows XP,bugzilla
268900,General,major,P3,Windows XP,bugzilla
268903,General,critical,P3,Windows XP,bugzilla
268904,General,normal,P3,Windows 2000,bugzilla
268906,General,normal,P3,Windows XP,bugzilla
268952,General,normal,P3,Windows XP,bugzilla
268966,Build Config,normal,P3,Windows XP,bryner
269005,General,critical,P3,Windows XP,bugzilla
269055,General,critical,P3,Windows XP,bugzilla
269058,Bookmarks & History,normal,P3,Windows 2000,vladimir+bm
269106,Page Info Window,normal,P3,Windows 2000,bugs
269133,General,normal,P3,Windows XP,bugzilla
269139,General,normal,P3,Linux,bugzilla
269148,General,normal,P3,Windows 2000,bugzilla
269160,General,normal,P3,Mac OS X,bugzilla
269175,General,normal,P3,Windows XP,bugzilla
269206,General,major,P3,Windows XP,bugzilla
269211,Location Bar,major,P3,Windows XP,bugs
269214,General,normal,P3,Linux,bugzilla
269244,Preferences,normal,P3,Linux,bugzilla
269245,General,normal,P3,Mac OS X,bugzilla
269271,General,normal,P3,Mac OS X,bugzilla
269301,General,normal,P3,Windows 2000,bugzilla
269310,General,normal,P3,Windows 2000,bugzilla
269320,General,trivial,P3,Linux,bugzilla
269333,General,normal,P3,Linux,bugzilla
269368,Shell Integration,normal,P3,Windows XP,bugs
269378,Shell Integration,normal,P3,Windows XP,bugs
269392,General,normal,P3,Windows XP,bugzilla
269403,General,normal,P3,Windows XP,mscott
269404,General,normal,P3,Windows 98,bugzilla
269406,General,normal,P3,Windows XP,bugzilla
269439,General,normal,P3,Windows XP,bugzilla
269440,General,normal,P3,Windows 98,bugzilla
269444,General,normal,P3,Windows 2000,bugzilla
269459,General,critical,P3,Linux,bugzilla
269461,General,critical,P3,Windows XP,bugzilla
269466,Migration,critical,P3,Linux,bugs
269475,General,critical,P3,Linux,bugzilla
269489,General,major,P3,Linux,bugzilla
269498,General,normal,P3,Linux,bugzilla
269499,General,normal,P3,Windows XP,bugzilla
269513,General,normal,P3,Mac OS X,bugzilla
269515,General,normal,P3,Windows XP,bugzilla
269527,Tabbed Browser,normal,P3,Windows XP,bugs
269540,General,major,P3,Mac OS X,bugzilla
269544,General,normal,P3,Mac OS X,bugzilla
269558,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
269560,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
269602,Search,normal,P3,Windows XP,p_ch
269624,Shell Integration,trivial,P3,Windows ME,bugs
269642,General,major,P3,Windows XP,bugzilla
269650,General,normal,P3,Linux,bugzilla
269652,General,normal,P3,Linux,bugzilla
269657,General,normal,P3,Windows XP,bugzilla
269683,General,trivial,P3,Windows XP,bugzilla
269684,General,normal,P3,Windows XP,bugzilla
269690,General,major,P3,Linux,bugzilla
269692,General,normal,P3,Windows XP,bugzilla
269727,Shell Integration,critical,P3,Linux,bugs
269731,General,minor,P3,Linux,bugzilla
269740,File Handling,major,P3,Windows 98,bugs
269762,General,major,P3,Windows XP,bugzilla
269794,General,normal,P3,Windows XP,bugzilla
269810,General,normal,P3,Mac OS X,bugzilla
269815,Preferences,normal,P3,Linux,bugzilla
269820,General,normal,P3,Windows XP,general
269849,General,normal,P3,Mac OS X,bugzilla
269851,General,minor,P3,Windows XP,bugzilla
269863,General,normal,P3,Windows XP,bugzilla
269871,General,normal,P3,Windows XP,bugzilla
269876,General,normal,P3,Windows XP,bugzilla
269885,General,normal,P3,Windows XP,bugzilla
269892,General,normal,P3,Windows 98,bugzilla
269898,Shell Integration,critical,P3,Linux,bugs
269909,General,major,P3,Windows XP,bugzilla
269965,General,normal,P3,Windows 2000,bugzilla
269970,General,normal,P3,Windows XP,bugzilla
269976,General,normal,P3,Windows 2000,bugzilla
269986,General,normal,P3,Windows XP,bugzilla
270004,General,normal,P3,Windows XP,bugzilla
270005,General,critical,P3,Windows XP,bugzilla
270017,Shell Integration,critical,P3,Windows 98,bugs
270020,File Handling,critical,P3,Windows XP,bugs
270021,General,normal,P3,Linux,bugzilla
270049,File Handling,critical,P3,Linux,bugs
270054,Search,major,P3,Linux,p_ch
270119,General,normal,P3,Mac OS X,bugzilla
270122,General,normal,P3,Mac OS X,bugzilla
270130,General,normal,P3,Windows XP,bugzilla
270137,General,normal,P3,Windows XP,bugzilla
270147,Shell Integration,major,P3,Windows 2000,bugs
270190,General,normal,P3,Linux,bugzilla
270197,Tabbed Browser,normal,P3,Windows 2000,bugs
270216,General,normal,P3,Windows 2000,english-us
270281,General,major,P3,Mac OS X,bugzilla
270283,General,normal,P3,Windows XP,bugzilla
270306,General,critical,P3,Windows XP,bugzilla
270307,General,normal,P3,Linux,bugzilla
270324,General,normal,P3,Windows XP,bugzilla
270356,General,major,P3,Linux,bugzilla
270374,General,normal,P3,Windows 2000,bugzilla
270383,General,normal,P3,Linux,bugzilla
270398,General,major,P3,Windows Server 2003,bugzilla
270401,General,normal,P3,Windows Server 2003,bugzilla
270441,General,normal,P3,Windows XP,bugzilla
270449,General,normal,P3,Windows XP,bugzilla
270455,Location Bar,trivial,P3,Windows XP,bugs
270462,General,major,P3,Windows XP,bugzilla
270464,General,normal,P3,Windows XP,bugzilla
270509,General,normal,P3,Windows XP,bugzilla
270518,General,normal,P3,Windows 98,bugs
270523,General,normal,P3,Windows 2000,bugzilla
270592,General,normal,P3,All,bugzilla
270616,General,minor,P3,Windows XP,bugzilla
270631,Preferences,normal,P3,Windows 2000,bugzilla
270634,General,normal,P3,Linux,bugzilla
270647,General,normal,P3,Windows XP,bugzilla
270687,General,normal,P3,Windows XP,bugzilla
270690,General,normal,P3,Mac OS X,bugzilla
270716,General,normal,P3,Windows 98,bugzilla
270744,General,normal,P3,Windows XP,bugs
270788,File Handling,normal,P3,Linux,bugs
270853,General,normal,P3,Windows XP,bugzilla
270862,General,normal,P3,Windows XP,bugzilla
270874,General,normal,P3,Mac OS X,bugzilla
270884,General,normal,P3,Windows XP,bugzilla
270913,General,normal,P3,Windows XP,bugzilla
270921,General,normal,P3,Windows XP,bugzilla
270973,General,critical,P3,Windows XP,bugzilla
270975,General,critical,P3,Windows XP,bugzilla
270978,File Handling,major,P3,Windows XP,bugs
271021,General,normal,P3,Windows 2000,bugzilla
271074,General,normal,P3,Linux,bugzilla
271101,General,normal,P3,Windows XP,bugzilla
271111,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
271118,General,normal,P3,Windows XP,bugzilla
271137,General,normal,P3,Windows 98,bugzilla
271138,General,normal,P3,Windows XP,bugzilla
271171,Tabbed Browser,critical,P3,Linux,bugs
271266,General,normal,P3,Windows XP,bugzilla
271275,General,critical,P3,Windows NT,bugzilla
271286,General,major,P3,Windows XP,bugzilla
271300,General,critical,P3,Mac OS X,bugzilla
271319,Bookmarks & History,major,P3,Windows XP,vladimir+bm
271334,General,minor,P3,Windows 2000,bugzilla
271344,General,major,P3,Windows XP,bugzilla
271388,General,major,P3,Windows NT,bugzilla
271435,General,normal,P3,All,bugzilla
271447,General,normal,P3,Windows 2000,bugzilla
271450,General,normal,P3,Linux,bugs
271465,General,critical,P3,Windows XP,bugzilla
271478,File Handling,normal,P3,Windows XP,bugs
271491,General,normal,P3,Windows XP,bugzilla
271499,General,normal,P3,Linux,bugzilla
271505,General,normal,P3,Windows 2000,bugs
271513,General,critical,P3,SunOS,bugzilla
271562,Build Config,blocker,P3,Linux,bryner
271563,General,critical,P3,Linux,bugzilla
271598,File Handling,critical,P3,Windows 2000,bugs
271628,General,normal,P3,Windows XP,bugzilla
271662,General,critical,P3,Windows XP,bugzilla
271668,General,normal,P3,Windows 2000,bugzilla
271674,Tabbed Browser,normal,P3,Windows XP,bugs
271698,Shell Integration,trivial,P3,Linux,bugs
271703,General,critical,P3,Windows XP,bugzilla
271713,General,normal,P3,Linux,bugzilla
271778,General,normal,P3,Windows Server 2003,bugzilla
271803,General,normal,P3,Windows XP,bugzilla
271807,Shell Integration,normal,P3,Windows XP,bugs
271868,General,normal,P3,Windows 98,bugzilla
271872,General,normal,P3,Windows ME,bugzilla
271879,General,trivial,P3,Windows 98,bugzilla
271922,Shell Integration,normal,P3,Mac OS X,bugs
271942,File Handling,major,P3,Mac OS X,bugs
271962,General,normal,P3,Windows 98,bugzilla
271965,General,normal,P3,Linux,bugzilla
271983,File Handling,normal,P3,Windows XP,bugs
271985,General,normal,P3,Linux,bugzilla
271986,General,critical,P3,Linux,bugzilla
272017,General,normal,P3,Linux,bugzilla
272035,General,major,P3,Windows XP,bugzilla
272038,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
272073,Bookmarks & History,critical,P3,Windows XP,vladimir+bm
272101,General,normal,P3,Windows XP,bugzilla
272110,General,trivial,P3,Windows XP,bugzilla
272113,General,major,P3,Windows XP,bugzilla
272135,File Handling,major,P3,Windows 98,bugs
272153,General,major,P3,All,bugzilla
272211,General,normal,P3,Mac OS X,bugzilla
272221,General,major,P3,Windows XP,bugzilla
272230,General,normal,P3,Windows XP,bugzilla
272239,Tabbed Browser,minor,P3,Windows XP,bugs
272256,Tabbed Browser,normal,P3,Windows XP,bugs
272362,General,normal,P3,Windows XP,bugzilla
272364,General,normal,P3,Windows XP,bugzilla
272375,General,normal,P3,Windows 2000,bugs
272380,Bookmarks & History,minor,P3,Windows 2000,vladimir+bm
272392,General,normal,P3,Linux,bugzilla
272405,General,normal,P3,Windows XP,bugzilla
272450,General,normal,P3,Windows 2000,bugzilla
272465,General,minor,P3,Windows XP,bugzilla
272476,Migration,normal,P3,Windows 2000,bugs
272478,Preferences,major,P3,Windows XP,bugzilla
272479,General,normal,P3,Linux,bugzilla
272493,Bookmarks & History,normal,P3,Windows 2000,vladimir+bm
272513,Preferences,minor,P3,FreeBSD,bugzilla
272517,General,critical,P3,Linux,bugzilla
272536,General,normal,P3,Linux,bugzilla
272583,General,normal,P3,Windows XP,bugzilla
272587,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
272605,General,normal,P3,Windows 2000,bugzilla
272610,Tabbed Browser,normal,P3,Windows XP,bugs
272619,General,normal,P3,Windows 98,bugzilla
272701,General,normal,P3,Windows XP,bugzilla
272730,General,critical,P3,Linux,bugzilla
272760,General,normal,P3,Windows XP,bugzilla
272846,General,normal,P3,Windows 2000,bugzilla
272865,General,normal,P3,Windows XP,bugzilla
272894,General,normal,P3,Windows XP,bugzilla
272908,File Handling,critical,P3,Windows XP,bugs
272914,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
272935,Bookmarks & History,minor,P3,All,vladimir+bm
272949,General,normal,P3,Windows XP,bugzilla
272976,General,normal,P3,Windows 2000,bugzilla
272990,General,trivial,P3,Windows 2000,bugzilla
273029,General,minor,P3,Windows ME,bugzilla
273034,General,trivial,P3,Windows XP,bugzilla
273048,General,normal,P3,Windows 98,bugzilla
273059,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
273062,General,normal,P3,Windows XP,bugzilla
273072,General,normal,P3,Windows 2000,bugzilla
273075,General,major,P3,Windows XP,bugzilla
273088,Bookmarks & History,normal,P3,Windows XP,vladimir+bm
273090,Tabbed Browser,normal,P3,Windows XP,bugs
273139,General,normal,P3,Linux,bugzilla
273148,General,normal,P3,Windows XP,bugs
273150,Bookmarks & History,normal,P3,Windows 98,bugzilla
273174,General,normal,P3,Windows XP,bugzilla
273195,General,trivial,P3,Mac OS X,bugzilla
273243,General,major,P3,Windows XP,bugzilla
273255,General,major,P3,Windows XP,bugzilla
273259,Location Bar,normal,P3,Linux,bugs
273281,General,normal,P3,Linux,bugzilla
273295,General,normal,P3,Windows XP,bugzilla
273340,General,major,P3,Windows XP,bugzilla
273383,General,minor,P3,Windows XP,bugzilla
273420,General,minor,P3,Linux,bugzilla
273433,General,normal,P3,Windows XP,bugzilla
273442,General,normal,P3,Linux,bugzilla
273449,File Handling,normal,P3,Windows XP,bugs
273463,General,normal,P3,Windows XP,bugzilla
273464,General,normal,P3,Windows XP,bugzilla
273471,General,normal,P3,Windows XP,bugzilla
273562,General,normal,P3,Linux,bugzilla
273563,Tabbed Browser,normal,P3,Mac OS X,bugs
273566,General,normal,P3,Mac OS X,bugzilla
273577,General,normal,P3,Linux,bugzilla
273583,Bookmarks & History,minor,P3,Windows XP,vladimir+bm
273612,File Handling,normal,P3,Windows 2000,bugs
273646,General,normal,P3,Linux,bugzilla
273647,Installer,normal,P3,Windows XP,bugs
273664,General,minor,P3,Windows XP,bugzilla
273680,General,critical,P3,Linux,bugzilla
273735,General,minor,P3,Linux,bugzilla
273738,General,normal,P3,Windows Server 2003,bugzilla
273761,General,major,P3,Mac OS X,bugzilla
273765,General,normal,P3,Mac OS X,bugzilla
273773,General,minor,P3,Windows XP,bugzilla
273828,General,normal,P3,Windows XP,bugzilla
273867,General,critical,P3,Windows ME,bugzilla
273869,General,normal,P3,Windows 2000,bugzilla
273883,General,normal,P3,Windows 98,bugzilla
273891,Tabbed Browser,major,P3,Windows XP,bugs
273898,General,normal,P3,Linux,bugs
273908,General,normal,P3,All,bugzilla
273967,General,normal,P3,Mac OS X,bugzilla
273996,General,minor,P3,Windows 98,bugzilla
274070,General,normal,P3,Windows XP,bugs
274109,General,minor,P3,Windows XP,bugzilla
274112,Preferences,major,P3,Linux,bugzilla
274149,General,major,P3,Windows 2000,bugzilla
274151,General,normal,P3,Windows 2000,bugzilla
274327,Tabbed Browser,normal,P3,Windows XP,bugs
274328,General,normal,P3,Windows XP,bugzilla
274375,General,normal,P3,Windows XP,bugzilla
274430,Bookmarks & History,critical,P3,Linux,vladimir+bm
274449,General,normal,P3,Windows XP,bugzilla
274451,General,critical,P3,Windows 2000,bugzilla
274511,Location Bar,normal,P3,Windows 2000,bugs
274554,General,normal,P3,Windows XP,bugzilla
274566,General,critical,P3,Windows 2000,bugzilla
274575,General,major,P3,Windows XP,bugzilla
274578,Bookmarks & History,critical,P3,Mac OS X,vladimir+bm
274597,General,critical,P3,Solaris,bugzilla
274618,General,major,P3,Windows XP,bugzilla
